"name","pokedex_number","generation","no_in_generation","percentage_in_generation","abilities","type1","type2","weight_kg","is_legendary","Hp","attack","sp_attack","defense","sp_defense","speed","base_total","base_egg_steps","base_happiness","capture_rate","experience_growth","height_m","percentage_male","base_experience","egg_cycles","can_evolve","evolves_from","evolves_to","evolution_stages","shape","color","egg_groups"
"Vivillon",666,6,17,0.2361111111111111,"['Shield Dust', 'Compoundeyes', 'Friend Guard']","bug","flying",17,false,80,52,90,50,50,89,411,3840,70,"45","Medium Fast",1.2,50,185,15,false,"Spewpa","[]",2,"Bug-Wings","White","['bug']"
"Litleo",667,6,18,0.25,"['Rivalry', 'Unnerve', 'Moxie']","fire","normal",13.5,false,62,50,73,58,54,72,369,5120,70,"220","Medium Slow",0.6,11.2,74,20,true,\N,"['Pyroar']",1,"Quadruped","Brown","['field']"
"Pyroar",668,6,19,0.2638888888888889,"['Rivalry', 'Unnerve', 'Moxie']","fire","normal",81.5,false,86,68,109,72,66,106,507,5120,70,"65","Medium Slow",1.5,11.2,177,20,false,"Litleo","[]",1,"Quadruped","Brown","['field']"
"Flabebe",669,6,20,0.2777777777777778,"['Flower Veil', 'Symbiosis']","fairy",\N,0.1,false,44,38,61,39,79,42,303,5120,70,"225","Medium Fast",0.1,0,61,20,false,\N,"['Floette']",2,"Arms","White","['fairy']"
"Floette",670,6,21,0.2916666666666667,"['Flower Veil', 'Symbiosis']","fairy",\N,0.9,false,54,45,75,47,98,52,371,5120,70,"120","Medium Fast",0.2,0,130,20,true,"Flabebe","['Florges']",2,"Arms","White","['fairy']"
"Florges",671,6,22,0.3055555555555556,"['Flower Veil', 'Symbiosis']","fairy",\N,10,false,78,65,112,68,154,75,552,5120,70,"45","Medium Fast",1.1,0,248,20,false,"Floette","[]",2,"Arms","White","['fairy']"
"Skiddo",672,6,23,0.3194444444444444,"['Sap Sipper', 'Grass Pelt']","grass",\N,31,false,66,65,62,48,57,52,350,5120,70,"200","Medium Fast",0.9,50,70,20,true,\N,"['Gogoat']",1,"Quadruped","Brown","['field']"
"Gogoat",673,6,24,0.3333333333333333,"['Sap Sipper', 'Grass Pelt']","grass",\N,91,false,123,100,97,62,81,68,531,5120,70,"45","Medium Fast",1.7,50,186,20,false,"Skiddo","[]",1,"Quadruped","Brown","['field']"
"Pancham",674,6,25,0.3472222222222222,"['Iron Fist', 'Mold Breaker', 'Scrappy']","fighting",\N,8,false,67,82,46,62,48,43,348,6400,70,"220","Medium Fast",0.6,50,70,25,true,\N,"['Pangoro']",1,"Upright","White","['field','human-like']"
"Pangoro",675,6,26,0.3611111111111111,"['Iron Fist', 'Mold Breaker', 'Scrappy']","fighting","dark",136,false,95,124,69,78,71,58,495,6400,70,"65","Medium Fast",2.1,50,173,25,false,"Pancham","[]",1,"Humanoid","White","['field','human-like']"
"Furfrou",676,6,27,0.375,"['Fur Coat']","normal",\N,28,false,75,80,65,60,90,102,472,5120,70,"160","Medium Fast",1.2,50,165,20,false,\N,"[]",0,"Quadruped","White","['field']"
"Espurr",677,6,28,0.3888888888888889,"['Keen Eye', 'Infiltrator', 'Own Tempo']","psychic",\N,3.5,false,62,48,63,54,60,68,355,5120,70,"190","Medium Fast",0.3,50,71,20,true,\N,"['Meowstic']",1,"Upright","Gray","['field']"
"Meowstic",678,6,29,0.4027777777777778,"['Keen Eye', 'Infiltrator', 'Prankster', 'Competitive']","psychic",\N,8.5,false,74,48,83,76,81,104,466,5120,70,"75","Medium Fast",0.6,50,163,20,false,"Espurr","[]",1,"Upright","Blue","['field']"
"Honedge",679,6,30,0.4166666666666667,"['No Guard']","steel","ghost",2,false,45,80,35,100,37,28,325,5120,70,"180","Medium Fast",0.8,50,65,20,true,\N,"['Doublade']",2,"Blob","Brown","['mineral']"
"Doublade",680,6,31,0.4305555555555556,"['No Guard']","steel","ghost",4.5,false,59,110,45,150,49,35,448,5120,70,"90","Medium Fast",0.8,50,157,20,true,"Honedge","['Aegislash']",2,"Heads","Brown","['mineral']"
"Aegislash",681,6,32,0.4444444444444444,"['Stance Change']","steel","ghost",53,false,60,50,50,140,140,60,500,5120,70,"45","Medium Fast",1.7,50,234,20,false,"Doublade","[]",2,"Blob","Brown","['mineral']"
"Spritzee",682,6,33,0.4583333333333333,"['Healer', 'Aroma Veil']","fairy",\N,0.5,false,78,52,63,60,65,23,341,5120,70,"200","Medium Fast",0.2,50,68,20,true,\N,"['Aromatisse']",1,"Arms","Pink","['fairy']"
"Aromatisse",683,6,34,0.4722222222222222,"['Healer', 'Aroma Veil']","fairy",\N,15.5,false,101,72,99,72,89,29,462,5120,70,"140","Medium Fast",0.8,50,162,20,false,"Spritzee","[]",1,"Humanoid","Pink","['fairy']"
"Swirlix",684,6,35,0.4861111111111111,"['Sweet Veil', 'Unburden']","fairy",\N,3.5,false,62,48,59,66,57,49,341,5120,70,"200","Medium Fast",0.4,50,68,20,true,\N,"['Slurpuff']",1,"Legs","White","['fairy']"
"Slurpuff",685,6,36,0.5,"['Sweet Veil', 'Unburden']","fairy",\N,5,false,82,80,85,86,75,72,480,5120,70,"140","Medium Fast",0.8,50,168,20,false,"Swirlix","[]",1,"Humanoid","White","['fairy']"
"Inkay",686,6,37,0.5138888888888888,"['Contrary', 'Suction Cups', 'Infiltrator']","dark","psychic",3.5,false,53,54,37,53,46,45,288,5120,70,"190","Medium Fast",0.4,50,58,20,true,\N,"['Malamar']",1,"Tentacles","Blue","['water 1','water 2']"
"Malamar",687,6,38,0.5277777777777778,"['Contrary', 'Suction Cups', 'Infiltrator']","dark","psychic",47,false,86,92,68,88,75,73,482,5120,70,"80","Medium Fast",1.5,50,169,20,false,"Inkay","[]",1,"Blob","Blue","['water 1','water 2']"
"Binacle",688,6,39,0.5416666666666666,"['Tough Claws', 'Sniper', 'Pickpocket']","rock","water",31,false,42,52,39,67,56,50,306,5120,70,"120","Medium Fast",0.5,50,61,20,true,\N,"['Barbaracle']",1,"Heads","Brown","['water 3']"
"Barbaracle",689,6,40,0.5555555555555556,"['Tough Claws', 'Sniper', 'Pickpocket']","rock","water",96,false,72,105,54,115,86,68,500,5120,70,"45","Medium Fast",1.3,50,175,20,false,"Binacle","[]",1,"Heads","Brown","['water 3']"
"Skrelp",690,6,41,0.5694444444444444,"['Poison Point', 'Poison Touch', 'Adaptability']","poison","water",7.3,false,50,60,60,60,60,30,320,5120,70,"225","Medium Fast",0.5,50,64,20,true,\N,"['Dragalge']",1,"Blob","Brown","['water 1','dragon']"
"Dragalge",691,6,42,0.5833333333333334,"['Poison Point', 'Poison Touch', 'Adaptability']","poison","dragon",81.5,false,65,75,97,90,123,44,494,5120,70,"55","Medium Fast",1.8,50,173,20,false,"Skrelp","[]",1,"Blob","Brown","['water 1','dragon']"
"Clauncher",692,6,43,0.5972222222222222,"['Mega Launcher']","water",\N,8.3,false,50,53,58,62,63,44,330,3840,70,"225","Slow",0.5,50,66,15,true,\N,"['Clawitzer']",1,"Armor","Blue","['water 1','water 3']"
"Clawitzer",693,6,44,0.6111111111111112,"['Mega Launcher']","water",\N,35.3,false,71,73,120,88,89,59,500,3840,70,"55","Slow",1.3,50,100,15,false,"Clauncher","[]",1,"Squiggle","Blue","['water 1','water 3']"
"Helioptile",694,6,45,0.625,"['Dry Skin', 'Sand Veil', 'Solar Power']","electric","normal",6,false,44,38,61,33,43,70,289,5120,70,"190","Medium Fast",0.5,50,58,20,true,\N,"['Heliolisk']",1,"Upright","Yellow","['monster','dragon']"
"Heliolisk",695,6,46,0.6388888888888888,"['Dry Skin', 'Sand Veil', 'Solar Power']","electric","normal",21,false,62,55,109,52,94,109,481,5120,70,"75","Medium Fast",1,50,168,20,false,"Helioptile","[]",1,"Upright","Yellow","['monster','dragon']"
"Tyrunt",696,6,47,0.6527777777777778,"['Strong Jaw', 'Sturdy']","rock","dragon",26,false,58,89,45,77,45,48,362,7680,70,"45","Medium Fast",0.8,88.1,72,30,true,\N,"['Tyrantrum']",1,"Upright","Brown","['monster','dragon']"
"Tyrantrum",697,6,48,0.6666666666666666,"['Strong Jaw', 'Rock Head']","rock","dragon",270,false,82,121,69,119,59,71,521,7680,70,"45","Medium Fast",2.5,88.1,182,30,false,"Tyrunt","[]",1,"Upright","Red","['monster','dragon']"
"Amaura",698,6,49,0.6805555555555556,"['Refrigerate', 'Snow Warning']","rock","ice",25.2,false,77,59,67,50,63,46,362,7680,70,"45","Medium Fast",1.3,88.1,72,30,true,\N,"['Aurorus']",1,"Quadruped","Blue","['monster']"
"Aurorus",699,6,50,0.6944444444444444,"['Refrigerate', 'Snow Warning']","rock","ice",225,false,123,77,99,72,92,58,521,7680,70,"45","Medium Fast",2.7,88.1,104,30,false,"Amaura","[]",1,"Quadruped","Blue","['monster']"
"Sylveon",700,6,51,0.7083333333333334,"['Cute Charm', 'Pixilate']","fairy",\N,23.5,false,95,65,110,65,130,60,525,8960,70,"45","Medium Fast",1,88.1,184,35,false,"Eevee","[]",1,"Quadruped","Pink","['field']"
"Hawlucha",701,6,52,0.7222222222222222,"['Limber', 'Unburden', 'Mold Breaker']","fighting","flying",21.5,false,78,92,74,75,63,118,500,5120,70,"100","Medium Fast",0.8,50,175,20,false,\N,"[]",0,"Humanoid","Green","['flying','human-like']"
"Dedenne",702,6,53,0.7361111111111112,"['Cheek Pouch', 'Pickup', 'Plus']","electric","fairy",2.2,false,67,58,81,57,67,101,431,5120,70,"180","Medium Fast",0.2,50,151,20,false,\N,"[]",0,"Upright","Yellow","['field','fairy']"
"Carbink",703,6,54,0.75,"['Clear Body', 'Sturdy']","rock","fairy",5.7,false,50,50,50,150,150,50,500,6400,70,"60","Slow",0.3,\N,100,25,false,\N,"[]",0,"Ball","Gray","['fairy','mineral']"
"Goomy",704,6,55,0.7638888888888888,"['Sap Sipper', 'Hydration', 'Gooey']","dragon",\N,2.8,false,45,50,55,35,75,40,300,10240,35,"45","Slow",0.3,50,60,40,true,\N,"['Sliggoo']",2,"Squiggle","Purple","['dragon']"
"Sliggoo",705,6,56,0.7777777777777778,"['Sap Sipper', 'Hydration', 'Gooey']","dragon",\N,17.5,false,68,75,83,53,113,60,452,10240,35,"45","Slow",0.8,50,158,40,true,"Goomy","['Goodra']",2,"Squiggle","Purple","['dragon']"
"Goodra",706,6,57,0.7916666666666666,"['Sap Sipper', 'Hydration', 'Gooey']","dragon",\N,150.5,false,90,100,110,70,150,80,600,10240,35,"45","Slow",2,50,270,40,false,"Sliggoo","[]",2,"Upright","Purple","['dragon']"
"Klefki",707,6,58,0.8055555555555556,"['Prankster', 'Magician']","steel","fairy",3,false,57,80,80,91,87,75,470,5120,70,"75","Fast",0.2,50,165,20,false,\N,"[]",0,"Ball","Gray","['mineral']"
"Phantump",708,6,59,0.8194444444444444,"['Natural Cure', 'Frisk', 'Harvest']","ghost","grass",7,false,43,70,50,48,60,38,309,5120,70,"120","Medium Fast",0.4,50,62,20,true,\N,"['Trevenant']",1,"Arms","Brown","['grass','amorphous']"
"Trevenant",709,6,60,0.8333333333333334,"['Natural Cure', 'Frisk', 'Harvest']","ghost","grass",71,false,85,110,65,76,82,56,474,5120,70,"60","Medium Fast",1.5,50,166,20,false,"Phantump","[]",1,"Tentacles","Brown","['grass','amorphous']"
"Pumpkaboo",710,6,61,0.8472222222222222,"['Pickup', 'Frisk', 'Insomnia']","ghost","grass",15,false,49,66,44,70,55,51,335,5120,70,"120","Medium Fast",0.8,50,67,20,true,\N,"['Gourgeist']",1,"Ball","Brown","['amorphous']"
"Gourgeist",711,6,62,0.8611111111111112,"['Pickup', 'Frisk', 'Insomnia']","ghost","grass",39,false,65,90,58,122,75,84,494,5120,70,"60","Medium Fast",1.7,50,173,20,false,"Pumpkaboo","[]",1,"Blob","Brown","['amorphous']"
"Bergmite",712,6,63,0.875,"['Own Tempo', 'Ice Body', 'Sturdy']","ice",\N,99.5,false,55,69,32,85,35,28,304,5120,70,"190","Medium Fast",1,50,61,20,true,\N,"['Avalugg']",1,"Quadruped","Blue","['monster','mineral']"
"Avalugg",713,6,64,0.8888888888888888,"['Own Tempo', 'Ice Body', 'Sturdy']","ice",\N,505,false,95,117,44,184,46,28,514,5120,70,"55","Medium Fast",2,50,180,20,false,"Bergmite","[]",1,"Quadruped","Blue","['monster','mineral']"
"Noibat",714,6,65,0.9027777777777778,"['Frisk', 'Infiltrator', 'Telepathy']","flying","dragon",8,false,40,30,45,35,40,55,245,5120,70,"190","Medium Fast",0.5,50,49,20,true,\N,"['Noivern']",1,"Wings","Purple","['flying','dragon']"
"Noivern",715,6,66,0.9166666666666666,"['Frisk', 'Infiltrator', 'Telepathy']","flying","dragon",85,false,85,70,97,80,80,123,535,5120,70,"45","Medium Fast",1.5,50,187,20,false,"Noibat","[]",1,"Wings","Purple","['flying','dragon']"
"Xerneas",716,6,67,0.9305555555555556,"['Fairy Aura']","fairy",\N,215,true,126,131,131,95,98,99,680,30720,0,"45","Slow",3,\N,306,120,false,\N,"[]",0,"Quadruped","Blue","['undiscovered']"
"Yveltal",717,6,68,0.9444444444444444,"['Dark Aura']","dark","flying",203,true,126,131,131,95,98,99,680,30720,0,"45","Slow",5.8,\N,306,120,false,\N,"[]",0,"Wings","Red","['undiscovered']"
"Zygarde",718,6,69,0.9583333333333334,"['Aura Break', 'Power Construct']","dragon","ground",284.6,true,108,100,81,121,95,95,600,30720,0,"3","Slow",5,\N,270,120,false,\N,"[]",0,"Squiggle","Green","['undiscovered']"
"Diancie",719,6,70,0.9722222222222222,"['Clear Body']","rock","fairy",8.8,true,50,100,100,150,150,50,600,6400,70,"3","Slow",0.7,\N,270,25,false,\N,"[]",0,"Arms","Pink","['undiscovered']"
"Hoopa",720,6,71,0.9861111111111112,"['Magician']","psychic","ghost",\N,true,80,110,150,60,130,70,600,30720,100,"3","Slow",\N,\N,270,120,false,\N,"[]",0,"Arms","Purple","['undiscovered']"
"Volcanion",721,6,72,1,"['Water Absorb']","fire","water",195,true,80,110,130,120,90,70,600,30720,100,"3","Slow",1.7,\N,270,120,false,\N,"[]",0,"Quadruped","Brown","['undiscovered']"
"Rowlet",722,7,1,0.0125,"['Overgrow', 'Long Reach']","grass","flying",1.5,false,68,55,50,55,50,42,320,3840,70,"45","Medium Slow",0.3,88.1,64,15,true,\N,"['Dartrix']",2,"Wings","Brown","['flying']"
"Dartrix",723,7,2,0.025,"['Overgrow', 'Long Reach']","grass","flying",16,false,78,75,70,75,70,52,420,3840,70,"45","Medium Slow",0.7,88.1,147,15,true,"Rowlet","['Decidueye']",2,"Wings","Brown","['flying']"
"Decidueye",724,7,3,0.0375,"['Overgrow', 'Long Reach']","grass","ghost",36.6,false,78,107,100,75,100,70,530,3840,70,"45","Medium Slow",1.6,88.1,239,15,false,"Dartrix","[]",2,"Wings","Brown","['flying']"
"Litten",725,7,4,0.05,"['Blaze', 'Intimidate']","fire",\N,4.3,false,45,65,60,40,40,70,320,3840,70,"45","Medium Slow",0.4,88.1,64,15,true,\N,"['Torracat']",2,"Quadruped","Red","['field']"
"Torracat",726,7,5,0.0625,"['Blaze', 'Intimidate']","fire",\N,25,false,65,85,80,50,50,90,420,3840,70,"45","Medium Slow",0.7,88.1,147,15,true,"Litten","['Incineroar']",2,"Quadruped","Red","['field']"
"Incineroar",727,7,6,0.075,"['Blaze', 'Intimidate']","fire","dark",83,false,95,115,80,90,90,60,530,3840,70,"45","Medium Slow",1.8,88.1,239,15,false,"Torracat","[]",2,"Upright","Red","['field']"
"Popplio",728,7,7,0.0875,"['Torrent', 'Liquid Voice']","water",\N,7.5,false,50,54,66,54,56,40,320,3840,70,"45","Medium Slow",0.4,88.1,64,15,true,\N,"['Brionne']",2,"Fish","Blue","['water 1','field']"
"Brionne",729,7,8,0.1,"['Torrent', 'Liquid Voice']","water",\N,17.5,false,60,69,91,69,81,50,420,3840,70,"45","Medium Slow",0.6,88.1,147,15,true,"Popplio","['Primarina']",2,"Fish","Blue","['water 1','field']"
"Primarina",730,7,9,0.1125,"['Torrent', 'Liquid Voice']","water","fairy",44,false,80,74,126,74,116,60,530,3840,70,"45","Medium Slow",1.8,88.1,239,15,false,"Brionne","[]",2,"Fish","Blue","['water 1','field']"
"Pikipek",731,7,10,0.125,"['Keen Eye', 'Skill Link', 'Pickup']","normal","flying",1.2,false,35,75,30,30,30,65,265,3840,70,"255","Medium Fast",0.3,50,53,15,true,\N,"['Trumbeak']",2,"Wings","Black","['flying']"
"Trumbeak",732,7,11,0.1375,"['Keen Eye', 'Skill Link', 'Pickup']","normal","flying",14.8,false,55,85,40,50,50,75,355,3840,70,"120","Medium Fast",0.6,50,124,15,true,"Pikipek","['Toucannon']",2,"Wings","Black","['flying']"
"Toucannon",733,7,12,0.15,"['Keen Eye', 'Skill Link', 'Sheer Force']","normal","flying",26,false,80,120,75,75,75,60,485,3840,70,"45","Medium Fast",1.1,50,218,15,false,"Trumbeak","[]",2,"Wings","Black","['flying']"
"Yungoos",734,7,13,0.1625,"['Stakeout', 'Strong Jaw', 'Adaptability']","normal",\N,6,false,48,70,30,30,30,45,253,3840,70,"255","Medium Fast",0.4,50,51,15,true,\N,"['Gumshoos']",1,"Quadruped","Brown","['field']"
"Gumshoos",735,7,14,0.175,"['Stakeout', 'Strong Jaw', 'Adaptability']","normal",\N,14.2,false,88,110,55,60,60,45,418,3840,70,"127","Medium Fast",0.7,50,146,15,false,"Yungoos","[]",1,"Quadruped","Brown","['field']"
"Grubbin",736,7,15,0.1875,"['Swarm']","bug",\N,4.4,false,47,62,55,45,45,46,300,3840,70,"255","Medium Fast",0.4,50,60,15,true,\N,"['Charjabug']",2,"Armor","Gray","['bug']"
"Charjabug",737,7,16,0.2,"['Battery']","bug","electric",10.5,false,57,82,55,95,75,36,400,3840,70,"120","Medium Fast",0.5,50,140,15,true,"Grubbin","['Vikavolt']",2,"Squiggle","Green","['bug']"
"Vikavolt",738,7,17,0.2125,"['Levitate']","bug","electric",45,false,77,70,145,90,75,43,500,3840,70,"45","Medium Fast",1.5,50,225,15,false,"Charjabug","[]",2,"Armor","Blue","['bug']"
"Crabrawler",739,7,18,0.225,"['Hyper Cutter', 'Iron Fist', 'Anger Point']","fighting",\N,7,false,47,82,42,57,47,63,338,5120,70,"225","Medium Fast",0.6,50,68,20,true,\N,"['Crabominable']",1,"Armor","Purple","['water 3']"
"Crabominable",740,7,19,0.2375,"['Hyper Cutter', 'Iron Fist', 'Anger Point']","fighting","ice",180,false,97,132,62,77,67,43,478,5120,70,"60","Medium Fast",1.7,50,167,20,false,"Crabrawler","[]",1,"Armor","White","['water 3']"
"Oricorio",741,7,20,0.25,"['Dancer']","fire","flying",3.4,false,75,70,98,70,70,93,476,5120,70,"45","Medium Fast",0.6,24.6,167,20,false,\N,"[]",0,"Wings","Red","['flying']"
"Cutiefly",742,7,21,0.2625,"['Honey Gather', 'Shield Dust', 'Sweet Veil']","bug","fairy",0.2,false,40,45,55,40,40,84,304,5120,70,"190","Medium Fast",0.1,50,61,20,true,\N,"['Ribombee']",1,"Armor","Yellow","['bug','fairy']"
"Ribombee",743,7,22,0.275,"['Honey Gather', 'Shield Dust', 'Sweet Veil']","bug","fairy",0.5,false,60,55,95,60,70,124,464,5120,70,"75","Medium Fast",0.2,50,162,20,false,"Cutiefly","[]",1,"Bug-Wings","Yellow","['bug','fairy']"
"Rockruff",744,7,23,0.2875,"['Keen Eye', 'Vital Spirit', 'Steadfast']","rock",\N,9.2,false,45,65,30,40,40,60,280,3840,70,"190","Medium Fast",0.5,50,56,15,true,\N,"['Lycanroc']",1,"Quadruped","Brown","['field']"
"Lycanroc",745,7,24,0.3,"['Keen Eye', 'Sand Rush', 'Steadfast', 'Keen Eye', 'Vital Spirit', 'No Guard']","rock",\N,\N,false,75,115,55,65,65,112,487,3840,70,"90","Medium Fast",\N,50,170,15,false,"Rockruff","[]",1,"Quadruped","Brown","['field']"
"Wishiwashi",746,7,25,0.3125,"['Schooling']","water",\N,0.3,false,45,20,25,20,25,40,175,3840,70,"60","Fast",0.2,50,61,15,false,\N,"[]",0,"Fish","Blue","['water 2']"
"Mareanie",747,7,26,0.325,"['Merciless', 'Limber', 'Regenerator']","poison","water",8,false,50,53,43,62,52,45,305,5120,70,"190","Medium Fast",0.4,50,61,20,true,\N,"['Toxapex']",1,"Blob","Blue","['water 1']"
"Toxapex",748,7,27,0.3375,"['Merciless', 'Limber', 'Regenerator']","poison","water",14.5,false,50,63,53,152,142,35,495,5120,70,"75","Medium Fast",0.7,50,173,20,false,"Mareanie","[]",1,"Tentacles","Blue","['water 1']"
"Mudbray",749,7,28,0.35,"['Own Tempo', 'Stamina', 'Inner Focus']","ground",\N,110,false,70,100,45,70,55,45,385,5120,70,"190","Medium Fast",1,50,77,20,true,\N,"['Mudsdale']",1,"Quadruped","Brown","['field']"
"Mudsdale",750,7,29,0.3625,"['Own Tempo', 'Stamina', 'Inner Focus']","ground",\N,920,false,100,125,55,100,85,35,500,5120,70,"60","Medium Fast",2.5,50,175,20,false,"Mudbray","[]",1,"Quadruped","Brown","['field']"
"Dewpider",751,7,30,0.375,"['Water Bubble', 'Water Absorb']","water","bug",4,false,38,40,40,52,72,27,269,3840,70,"200","Medium Fast",0.3,50,54,15,true,\N,"['Araquanid']",1,"Legs","Green","['water 1','bug']"
"Araquanid",752,7,31,0.3875,"['Water Bubble', 'Water Absorb']","water","bug",82,false,68,70,50,92,132,42,454,3840,70,"100","Medium Fast",1.8,50,159,15,false,"Dewpider","[]",1,"Armor","Green","['water 1','bug']"
"Fomantis",753,7,32,0.4,"['Leaf Guard', 'Contrary']","grass",\N,1.5,false,40,55,50,35,35,35,250,5120,70,"190","Medium Fast",0.3,50,50,20,true,\N,"['Lurantis']",1,"Upright","Pink","['grass']"
"Lurantis",754,7,33,0.4125,"['Leaf Guard', 'Contrary']","grass",\N,18.5,false,70,105,80,90,90,45,480,5120,70,"75","Medium Fast",0.9,50,168,20,false,"Fomantis","[]",1,"Humanoid","Pink","['grass']"
"Morelull",755,7,34,0.425,"['Illuminate', 'Effect Spore', 'Rain Dish']","grass","fairy",1.5,false,40,35,65,55,75,15,285,5120,70,"190","Medium Fast",0.2,50,57,20,true,\N,"['Shiinotic']",1,"Blob","Purple","['grass']"
"Shiinotic",756,7,35,0.4375,"['Illuminate', 'Effect Spore', 'Rain Dish']","grass","fairy",11.5,false,60,45,90,80,100,30,405,5120,70,"75","Medium Fast",1,50,142,20,false,"Morelull","[]",1,"Humanoid","Purple","['grass']"
"Salandit",757,7,36,0.45,"['Corrosion', 'Oblivious']","poison","fire",4.8,false,48,44,71,40,40,77,320,5120,70,"120","Medium Fast",0.6,88.1,64,20,true,\N,"['Salazzle']",1,"Quadruped","Black","['monster','dragon']"
"Salazzle",758,7,37,0.4625,"['Corrosion', 'Oblivious']","poison","fire",22.2,false,68,64,111,60,60,117,480,5120,70,"45","Medium Fast",1.2,0,168,20,false,"Salandit","[]",1,"Quadruped","Black","['monster','dragon']"
"Stufful",759,7,38,0.475,"['Fluffy', 'Klutz', 'Cute Charm']","normal","fighting",6.8,false,70,75,45,50,50,50,340,3840,70,"140","Medium Fast",0.5,50,68,15,true,\N,"['Bewear']",1,"Quadruped","Pink","['field']"
"Bewear",760,7,39,0.4875,"['Fluffy', 'Klutz', 'Unnerve']","normal","fighting",135,false,120,125,55,80,60,60,500,3840,70,"70","Medium Fast",2.1,50,175,15,false,"Stufful","[]",1,"Upright","Pink","['field']"
"Bounsweet",761,7,40,0.5,"['Leaf Guard', 'Oblivious', 'Sweet Veil']","grass",\N,3.2,false,42,30,30,38,38,32,210,5120,70,"235","Medium Slow",0.3,0,42,20,true,\N,"['Steenee']",2,"Legs","Purple","['grass']"
"Steenee",762,7,41,0.5125,"['Leaf Guard', 'Oblivious', 'Sweet Veil']","grass",\N,8.2,false,52,40,40,48,48,62,290,5120,70,"120","Medium Slow",0.7,0,102,20,true,"Bounsweet","['Tsareena']",2,"Humanoid","Purple","['grass']"
"Tsareena",763,7,42,0.525,"['Leaf Guard', 'Queenly Majesty', 'Sweet Veil']","grass",\N,21.4,false,72,120,50,98,98,72,510,5120,70,"45","Medium Slow",1.2,0,230,20,false,"Steenee","[]",2,"Humanoid","Purple","['grass']"
"Comfey",764,7,43,0.5375,"['Flower Veil', 'Triage', 'Natural Cure']","fairy",\N,0.3,false,51,52,82,90,110,100,485,5120,70,"60","Fast",0.1,24.6,170,20,false,\N,"[]",0,"Ball","Green","['grass']"
"Oranguru",765,7,44,0.55,"['Inner Focus', 'Telepathy', 'Symbiosis']","normal","psychic",76,false,90,60,90,80,110,60,490,5120,70,"45","Slow",1.5,50,172,20,false,\N,"[]",0,"Humanoid","White","['field']"
"Passimian",766,7,45,0.5625,"['Receiver', 'Defiant']","fighting",\N,82.8,false,100,120,40,90,60,80,490,5120,70,"45","Slow",2,50,172,20,false,\N,"[]",0,"Upright","White","['field']"
"Wimpod",767,7,46,0.575,"['Wimp Out']","bug","water",12,false,25,35,20,40,30,80,230,5120,70,"90","Medium Fast",0.5,50,46,20,true,\N,"['Golisopod']",1,"Tentacles","Gray","['bug','water 3']"
"Golisopod",768,7,47,0.5875,"['Emergency Exit']","bug","water",108,false,75,125,60,140,90,40,530,5120,70,"45","Medium Fast",2,50,186,20,false,"Wimpod","[]",1,"Humanoid","Gray","['bug','water 3']"
"Sandygast",769,7,48,0.6,"['Water Compaction', 'Sand Veil']","ghost","ground",70,false,55,55,70,80,45,15,320,3840,70,"140","Medium Fast",0.5,50,64,15,true,\N,"['Palossand']",1,"Squiggle","Brown","['amorphous']"
"Palossand",770,7,49,0.6125,"['Water Compaction', 'Sand Veil']","ghost","ground",250,false,85,75,100,110,75,35,480,3840,70,"60","Medium Fast",1.3,50,168,15,false,"Sandygast","[]",1,"Squiggle","Brown","['amorphous']"
"Pyukumuku",771,7,50,0.625,"['Innards Out', 'Unaware']","water",\N,1.2,false,55,60,30,130,130,5,410,3840,70,"60","Fast",0.3,50,144,15,false,\N,"[]",0,"Squiggle","Black","['water 1']"
"Type: Null",772,7,51,0.6375,"['Battle Armor']","normal",\N,120.5,false,95,95,95,95,95,59,534,30720,0,"3","Slow",1.9,\N,107,120,false,\N,"['Silvally']",1,"Quadruped","Gray","['undiscovered']"
"Silvally",773,7,52,0.65,"['RKS System']","normal",\N,100.5,false,95,95,95,95,95,95,570,30720,0,"3","Slow",2.3,\N,257,120,false,"Type: Null","[]",1,"Quadruped","Gray","['undiscovered']"
"Minior",774,7,53,0.6625,"['Shields Down']","rock","flying",40,false,60,100,100,60,60,120,500,6400,70,"30 (Meteorite)255 (Core)","Medium Slow",0.3,\N,175,25,false,\N,"[]",0,"Ball","Brown","['mineral']"
"Komala",775,7,54,0.675,"['Comatose']","normal",\N,19.9,false,65,115,75,65,95,65,480,5120,70,"45","Slow",0.4,50,168,20,false,\N,"[]",0,"Humanoid","Blue","['field']"
"Turtonator",776,7,55,0.6875,"['Shell Armor']","fire","dragon",212,false,60,78,91,135,85,36,485,5120,70,"70","Medium Fast",2,50,170,20,false,\N,"[]",0,"Upright","Red","['monster','dragon']"
"Togedemaru",777,7,56,0.7,"['Iron Barbs', 'Lightningrod', 'Sturdy']","electric","steel",3.3,false,65,98,40,63,73,96,435,2560,70,"180","Medium Fast",0.3,50,152,10,false,\N,"[]",0,"Upright","Gray","['field','fairy']"
"Mimikyu",778,7,57,0.7125,"['Disguise']","ghost","fairy",0.7,false,55,90,50,80,105,96,476,5120,70,"45","Medium Fast",0.2,50,167,20,false,\N,"[]",0,"Squiggle","Yellow","['amorphous']"
"Bruxish",779,7,58,0.725,"['Dazzling', 'Strong Jaw', 'Wonder Skin ']","water","psychic",19,false,68,105,70,70,70,92,475,3840,70,"80","Medium Fast",0.9,50,166,15,false,\N,"[]",0,"Fish","Pink","['water 2']"
